symbol,trade_date,open,high,low,close,pct_chg,volume,amount,source_name,source_api,source_url,adjusted_type,fetched_at,source_status,error_message,retry_count,data_version,asset_type
02096.HK,20250702,11.093,11.453,10.933,11.073,1.4661412993677292,17561400.0,19986.755,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250703,11.153,11.653,11.013,11.513,3.973629549354274,13561000.0,15846.645,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250704,11.153,11.213,10.453,10.813,-6.080083384000689,86006407.0,94826.469,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250707,10.753,10.893,10.273,10.373,-4.069175991861663,13206000.0,14113.222,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250708,10.393,10.573,10.133,10.373,0.0,8307000.0,8752.591,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250709,10.453,10.673,10.313,10.493,1.156849513159175,10799000.0,11567.733,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250710,10.553,10.553,9.953,10.193,-2.8590488897360267,21638000.0,22361.623,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250711,10.273,10.573,10.033,10.233,0.39242617482586617,19182775.0,20266.935,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250714,10.313,10.393,10.033,10.293,0.5863383172090231,23097000.0,24079.028,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250715,10.293,10.753,10.113,10.633,3.303215777712998,21184400.0,22777.025,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250716,10.633,10.813,10.373,10.693,0.5642810119439456,12620000.0,13621.133,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250717,10.653,11.733,10.653,11.733,9.725988964743305,34098480.0,39453.137,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250718,11.793,11.893,11.413,11.673,-0.5113781641523985,11567664.0,13632.088,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250721,11.713,12.193,11.193,11.953,2.398697849738718,27853000.0,33226.707,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250722,11.973,12.433,11.553,11.773,-1.5058981008951755,28391000.0,34635.035,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250723,11.673,11.853,11.393,11.553,-1.8686825787819439,16100000.0,18916.738,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250724,11.633,12.053,11.613,11.873,2.769843330736599,17308096.0,20872.129,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250725,11.873,12.153,11.693,12.133,2.1898424997894406,14332407.0,17467.394,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250728,12.133,12.793,12.133,12.793,5.439709882139621,18262000.0,23255.062,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250729,12.953,14.073,12.893,14.073,10.005471742359106,44171440.0,61530.447,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250730,14.073,14.073,13.113,13.473,-4.263483265828183,30934001.0,42566.366,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250731,13.653,13.753,12.833,13.033,-3.265790840941152,11438000.0,15359.451,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250801,13.033,13.373,12.153,12.293,-5.677894575308828,17705000.0,22630.638,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250804,12.363,12.503,11.893,12.253,-0.3253884324412204,18932000.0,23392.806,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250805,12.393,12.593,12.043,12.543,2.366767322288421,14763000.0,18566.034,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250806,12.553,12.803,12.263,12.553,0.07972574344257133,12767000.0,16230.957,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250807,12.593,12.883,11.893,12.273,-2.2305424998008583,17801000.0,22256.288,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250808,12.143,12.393,11.953,12.103,-1.3851544039762076,10344000.0,12724.616,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250811,12.093,12.263,11.803,12.113,0.08262414277451224,13238000.0,16174.887,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250812,12.233,12.343,11.743,11.953,-1.3208949062990194,11192490.0,13580.552,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250813,12.133,12.583,12.023,12.453,4.183050280264378,16760000.0,20988.906,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250814,12.573,12.573,12.263,12.303,-1.2045290291495925,12543044.0,15785.874,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250815,12.153,12.553,12.063,12.243,-0.4876859302609171,27475000.0,34202.118,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250818,12.243,12.413,12.023,12.113,-1.0618312505105032,15692000.0,19424.96,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250819,12.243,12.843,12.163,12.473,2.972013539172802,22916000.0,28972.373,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250820,12.473,12.653,12.003,12.173,-2.4051952216788353,16516000.0,20479.941,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250821,12.013,12.573,12.013,12.563,3.203811714450011,12120000.0,15345.874,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250822,13.093,13.893,13.093,13.893,10.58664331767889,46334406.0,63573.632,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250825,14.043,14.873,14.043,14.593,5.0385086014539615,24158000.0,35636.607,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250826,14.623,14.803,14.003,14.233,-2.466936202288761,16404000.0,23864.695,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250827,14.233,14.333,12.963,13.253,-6.885407152392331,35519000.0,48316.904,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250828,13.193,13.493,12.503,13.073,-1.35818305289368,20618000.0,27119.145,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250829,13.073,14.073,12.893,13.913,6.425457048879379,29270000.0,40510.871,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250901,13.813,14.303,13.793,13.873,-0.28750089844031823,17997072.0,25665.646,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250902,12.993,13.493,12.603,12.803,-7.712823470049724,183408500.0,238794.237,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250903,12.943,13.443,12.943,13.273,3.671014605951717,30036337.0,40428.634,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250904,13.473,13.703,12.963,13.243,-0.22602275295712237,29110000.0,39284.025,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250905,13.433,14.343,13.283,14.033,5.965415691308618,27922000.0,39400.511,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250908,14.033,14.133,13.603,13.923,-0.7838666001567685,12694000.0,17855.415,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250909,13.973,14.093,13.623,13.733,-1.364648423471948,9129000.0,12783.626,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250910,13.703,14.063,13.443,13.643,-0.6553557125172915,11240000.0,15613.991,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250911,12.293,13.513,12.173,13.253,-2.8586088103789487,37567000.0,49429.357,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250912,13.593,13.853,13.373,13.743,3.6972760884327993,14430426.0,20002.43,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250915,13.833,13.953,13.323,13.553,-1.3825220112057002,9340000.0,12904.665,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250916,13.473,13.543,13.083,13.373,-1.3281192355936056,10029000.0,13481.485,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250917,13.463,13.463,12.603,12.873,-3.738876841396843,24879748.0,32361.694,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250918,12.873,12.943,12.463,12.853,-0.15536394002951814,11622876.0,15039.64,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250919,13.073,13.073,12.503,12.653,-1.5560569516844258,8642000.0,11141.054,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250922,12.553,12.963,12.543,12.863,1.6596854500908753,6746000.0,8727.252,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250923,12.993,12.993,12.293,12.583,-2.1767861307626424,7028300.0,8949.273,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250924,12.413,12.733,12.413,12.653,0.5563061273146319,6240000.0,8006.577,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250925,12.663,12.693,12.443,12.553,-0.7903264048051861,6084000.0,7765.64,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250926,12.413,12.583,12.233,12.273,-2.2305424998008583,6240000.0,7861.784,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250929,12.273,12.733,12.143,12.603,2.6888291371302886,6762000.0,8615.538,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20250930,12.693,12.723,12.323,12.393,-1.6662699357295807,11341154.0,14333.538,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251002,12.393,13.143,12.393,13.013,5.002824174937448,3413220.0,4503.791,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251003,13.273,13.273,12.713,12.973,-0.3073849227695269,1892000.0,2473.255,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251006,12.953,12.953,12.603,12.793,-1.3874971093810307,1022000.0,1321.552,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251008,12.403,13.093,12.403,13.093,2.345032439615413,1534786.0,2019.262,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251009,12.983,12.983,12.343,12.413,-5.193614908729849,13928780.0,17703.131,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251010,12.343,12.773,12.253,12.283,-1.0472891323612399,8260000.0,10503.941,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251013,11.663,12.403,11.643,12.333,0.4070666775217946,13967000.0,17283.223,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251014,12.303,12.573,11.393,11.673,-5.351495986378008,9923510.0,11862.818,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251015,11.793,12.143,11.453,12.053,3.25537565321683,7548000.0,9169.945,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251016,12.153,12.793,12.033,12.763,5.890649630797307,11934000.0,15243.845,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251017,12.763,13.423,12.723,12.893,1.0185693018882835,21218400.0,28310.536,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251020,12.953,13.153,12.743,12.963,0.5429302722407492,9326668.0,12280.183,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251021,13.013,13.163,12.703,12.753,-1.6199953714417847,5958000.0,7777.636,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251022,12.813,12.923,12.483,12.623,-1.019367991845066,7813000.0,10066.431,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251023,12.623,12.623,11.873,12.233,-3.0895983522142068,8641600.0,10686.506,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251024,12.343,12.533,12.153,12.273,0.3269843864955435,5659968.0,7077.271,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251027,12.393,12.683,12.333,12.593,2.607349466308162,4289000.0,5448.179,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251028,12.633,12.633,12.163,12.233,-2.858731041054552,6461000.0,8108.275,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251030,12.233,12.353,11.453,11.643,-4.823019700809283,15071233.0,18003.016,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251031,11.783,12.383,11.543,12.153,4.3803143519711485,15456000.0,19070.774,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251103,12.383,13.413,12.023,13.063,7.487863079075119,22454300.0,29566.724,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251104,13.113,13.113,12.293,12.343,-5.511750746382916,14153308.0,18139.606,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251105,12.153,12.873,11.863,12.693,2.8356153285262975,14283518.0,18169.406,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251106,12.693,12.783,12.403,12.703,0.07878358150161802,4957956.0,6371.416,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251107,12.593,12.633,12.113,12.153,-4.329685900968272,7665000.0,9580.59,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251110,12.273,12.743,12.243,12.673,4.278778902328639,7717000.0,9881.585,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251111,12.773,12.773,12.353,12.483,-1.4992503748125885,4561000.0,5788.555,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251112,12.293,13.143,12.293,12.833,2.8038131859328574,10864500.0,14240.04,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251113,13.023,13.873,13.023,13.813,7.636561988623081,13504200.0,18580.164,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251114,13.783,14.173,13.493,13.643,-1.2307246796496085,14000902.0,19648.84,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251117,13.643,13.863,13.423,13.573,-0.5130836326321164,9176000.0,12656.412,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251118,13.573,14.033,13.353,13.513,-0.4420540779488724,8053000.0,11119.541,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251119,13.693,13.703,12.613,12.723,-5.846222156441938,10038000.0,13150.891,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251120,12.803,12.993,12.513,12.963,1.8863475595378265,6984000.0,9072.294,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
02096.HK,20251121,12.763,12.943,12.343,12.643,-2.4685643755303466,6228000.0,8019.481,tencent,hkfqkline,"https://web.ifzq.gtimg.cn/appstock/app/hkfqkline/get?param=hk02096,day,,,520,qfq",qfq,2026-07-01T23:58:05,success,,0,v1,hk_stock
