symbol,trade_date,close,source_name,source_api,source_url,fetched_at,source_status,error_message,pct_1d,pct_5d,pct_10d
XLV,20260529,149.47000122070312,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,,,
XLV,20260601,147.83999633789062,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.010905230946012257,,
XLV,20260602,146.39999389648438,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.009740276495374789,,
XLV,20260603,147.5500030517578,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.00785525412034227,,
XLV,20260604,152.0800018310547,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.03070144822503207,,
XLV,20260605,153.00999450683594,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.0061151542910578005,0.02368363723303757,
XLV,20260608,152.64999389648438,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.0023527914729484234,0.03253515745225277,
XLV,20260609,154.57000732421875,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.01257788080251343,0.05580610497505334,
XLV,20260610,152.85000610351562,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,-0.011127651803078065,0.035920047049397,
XLV,20260611,154.08999633789062,yahoo,chart,https://query2.finance.yahoo.com/v8/finance/chart/XLV?range=15d&interval=1d,2026-06-19T21:34:28,success,,0.008112464408638775,0.01321669175851814,
